frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
740,24.76,1,0.0,0.0007,0.0004,0.2323,0.6608,0.4695,0.0001,0.0,0.0,0.8579,0.6475,0.9265,0.9296,0.0364,0.2026,0.1801,0.0159,0.0006,0.0007,0.2674,0.4389,0.0003,0.0003,0.0007,0.0025,0.0167,0.0002,0.0016,0.0229,0.0132,0.0001,0.0002,0.0522,0.002,0.0104,0.0152,0.0583,0.0676,0.0346,0.0014,0.0047,0.0033,0.0051,0.0753,0.0915,0.0834,0.0023,0.0115,0.1052,0.0984,0.0,0.0
745,24.92,1,0.0,0.0059,0.0037,0.0656,0.3335,0.1775,0.0001,0.0,0.0,0.7753,0.516,0.8037,0.8205,0.0287,0.1492,0.1602,0.0345,0.0023,0.0031,0.3676,0.5036,0.0004,0.0004,0.0005,0.0016,0.0246,0.0002,0.0152,0.0555,0.0147,0.0,0.0,0.0313,0.003,0.003,0.004,0.0813,0.055,0.1636,0.0019,0.0029,0.0071,0.0003,0.0015,0.1448,0.1327,0.0006,0.0044,0.0002,0.0002,0.0,0.0
750,25.09,1,0.0,0.0085,0.0061,0.0431,0.2742,0.1007,0.0001,0.0,0.0,0.2983,0.1545,0.4468,0.4785,0.0098,0.2183,0.2213,0.0244,0.0124,0.011,0.2008,0.2306,0.0027,0.0035,0.0007,0.0009,0.0705,0.0003,0.0088,0.0429,0.0092,0.0,0.0,0.0635,0.0014,0.008,0.0128,0.0688,0.0518,0.0273,0.0013,0.0038,0.008,0.0004,0.0088,0.0246,0.0317,0.0005,0.0052,0.0057,0.0058,0.0,0.0
755,25.26,1,0.0,0.0424,0.0334,0.0224,0.1045,0.0461,0.0,0.0,0.0,0.0455,0.0165,0.311,0.3149,0.0054,0.2974,0.2978,0.0165,0.0253,0.0209,0.1267,0.0681,0.0227,0.0326,0.0003,0.0005,0.015,0.0001,0.0016,0.0182,0.0067,0.0,0.0,0.2917,0.0006,0.003,0.0043,0.0187,0.0078,0.1835,0.0056,0.0011,0.0032,0.0004,0.0144,0.0089,0.0094,0.0006,0.0013,0.0142,0.0159,0.0,0.0
760,25.42,1,0.0,0.0597,0.0421,0.0103,0.079,0.0389,0.0,0.0,0.0,0.0723,0.0255,0.0667,0.0649,0.0099,0.2226,0.2331,0.0205,0.1263,0.1289,0.3078,0.2652,0.011,0.0163,0.0003,0.0005,0.0229,0.0002,0.0052,0.0477,0.0043,0.0,0.0,0.2352,0.0019,0.0012,0.0021,0.0276,0.0078,0.1338,0.0017,0.0011,0.0037,0.0006,0.0137,0.0124,0.0118,0.0005,0.0027,0.0067,0.0055,0.0,0.0
765,25.59,1,0.0,0.0214,0.0136,0.0161,0.2023,0.0977,0.0,0.0,0.0,0.0595,0.0245,0.0312,0.029,0.0248,0.0947,0.1332,0.0494,0.23,0.2183,0.3912,0.2122,0.0093,0.0121,0.0003,0.0013,0.0246,0.0001,0.0137,0.0493,0.0119,0.0,0.0,0.0309,0.004,0.0015,0.0017,0.0802,0.0478,0.0952,0.0019,0.0014,0.0071,0.0002,0.0031,0.1006,0.1154,0.0003,0.002,0.0001,0.0001,0.0,0.0
770,25.76,1,0.0,0.0187,0.013,0.0224,0.2088,0.0936,0.0,0.0,0.0,0.0387,0.0147,0.0258,0.0226,0.0183,0.1391,0.1598,0.0335,0.2688,0.269,0.3229,0.1562,0.0123,0.0216,0.0002,0.0014,0.0158,0.0,0.014,0.048,0.0139,0.0,0.0,0.0045,0.0029,0.0006,0.0007,0.2134,0.1192,0.0225,0.0014,0.0037,0.0058,0.0011,0.0012,0.0978,0.0965,0.0009,0.0043,0.0,0.0,0.0,0.0
775,25.93,1,0.0,0.0242,0.015,0.0211,0.1581,0.0885,0.0,0.0,0.0,0.0573,0.0169,0.0314,0.0254,0.0132,0.1794,0.2007,0.0269,0.2526,0.2522,0.3281,0.1835,0.0096,0.0196,0.0002,0.0014,0.0195,0.0001,0.0173,0.0385,0.0135,0.0,0.0,0.0066,0.0038,0.0007,0.0007,0.1589,0.1016,0.0377,0.0012,0.0032,0.0069,0.0008,0.0011,0.1396,0.1517,0.0008,0.0038,0.0,0.0,0.0,0.0
780,26.09,1,0.0,0.0072,0.0058,0.0349,0.3726,0.1346,0.0,0.0,0.0,0.2097,0.1632,0.15,0.1581,0.0123,0.165,0.2113,0.0339,0.0585,0.0494,0.4035,0.3315,0.0038,0.0022,0.0,0.0004,0.0007,0.0,0.0003,0.0085,0.0083,0.0,0.0,0.0032,0.0027,0.0001,0.0,0.0425,0.0377,0.1078,0.0026,0.0008,0.0007,0.0176,0.0351,0.2872,0.3019,0.0011,0.0029,0.001,0.002,0.0,0.0
785,26.26,1,0.0,0.0105,0.0063,0.023,0.26,0.1202,0.0002,0.0,0.0,0.2855,0.2503,0.4609,0.4731,0.0127,0.1574,0.2032,0.0374,0.0154,0.0107,0.3181,0.2647,0.0033,0.002,0.001,0.0021,0.1347,0.0002,0.0075,0.0037,0.0049,0.0002,0.0002,0.0883,0.0015,0.0245,0.0254,0.0321,0.0406,0.0272,0.0004,0.0026,0.0026,0.0007,0.0299,0.1544,0.1747,0.0147,0.0186,0.0736,0.1503,0.0,0.0
790,26.43,1,0.0,0.0103,0.0082,0.0259,0.2677,0.1141,0.0001,0.0,0.0,0.1319,0.072,0.3873,0.3702,0.01,0.2099,0.2062,0.0234,0.0188,0.0129,0.2145,0.0899,0.0076,0.0066,0.0003,0.0005,0.0094,0.0001,0.0008,0.0045,0.0052,0.0005,0.0006,0.0186,0.0008,0.004,0.0036,0.0489,0.0615,0.011,0.001,0.0025,0.0009,0.0051,0.0816,0.0316,0.0419,0.0038,0.0077,0.0427,0.069,0.0,0.0
795,26.6,1,0.0,0.0299,0.0172,0.0249,0.1039,0.0699,0.0,0.0,0.0,0.145,0.0473,0.2958,0.2921,0.0126,0.2251,0.2174,0.0209,0.0271,0.0254,0.2213,0.1295,0.0074,0.012,0.0002,0.0005,0.0067,0.0001,0.0036,0.0184,0.0118,0.0,0.0,0.053,0.003,0.0008,0.0008,0.0175,0.016,0.4975,0.0029,0.0012,0.0008,0.0011,0.006,0.005,0.0056,0.0003,0.0005,0.0008,0.0004,0.0,0.0
800,26.76,1,0.0,0.016,0.0104,0.0239,0.1916,0.1001,0.0,0.0,0.0,0.121,0.0517,0.344,0.3458,0.011,0.2063,0.2248,0.0216,0.0209,0.0176,0.1601,0.12,0.0099,0.0115,0.0001,0.0005,0.0201,0.0006,0.0088,0.0263,0.0139,0.0,0.0,0.1625,0.0016,0.0009,0.0011,0.0168,0.0129,0.5045,0.008,0.0027,0.0132,0.0004,0.0023,0.0007,0.0011,0.0001,0.0002,0.0002,0.0002,0.0,0.0
805,26.93,1,0.0,0.0257,0.0167,0.0195,0.1557,0.0796,0.0,0.0,0.0,0.1442,0.042,0.3441,0.3481,0.0061,0.3059,0.2983,0.0135,0.0179,0.0181,0.1366,0.1145,0.0072,0.0127,0.0002,0.0004,0.0067,0.0002,0.0014,0.0551,0.0136,0.0,0.0,0.2514,0.001,0.0009,0.0014,0.0316,0.0088,0.3471,0.0079,0.0018,0.0076,0.0009,0.0099,0.0025,0.0023,0.0001,0.0002,0.0031,0.0028,0.0,0.0
810,27.1,1,0.0,0.0709,0.0362,0.0108,0.0923,0.067,0.0,0.0,0.0,0.0826,0.0195,0.2411,0.2284,0.008,0.2709,0.2725,0.0162,0.0345,0.0365,0.1554,0.095,0.0116,0.0297,0.0001,0.0002,0.0011,0.0001,0.0005,0.0186,0.0028,0.0,0.0,0.1328,0.0017,0.0002,0.0003,0.0198,0.004,0.519,0.0033,0.0004,0.0006,0.0012,0.0096,0.0114,0.0073,0.001,0.0012,0.0013,0.0009,0.0,0.0
815,27.26,1,0.0,0.0294,0.0159,0.0233,0.1744,0.094,0.0001,0.0,0.0,0.013,0.0049,0.0979,0.0899,0.0004,0.875,0.8557,0.0004,0.0679,0.0747,0.0716,0.081,0.0382,0.076,0.0005,0.0035,0.1563,0.0002,0.0152,0.0161,0.0134,0.0,0.0,0.1019,0.0017,0.0085,0.0104,0.0444,0.0323,0.0417,0.0011,0.0029,0.0051,0.0008,0.0329,0.0898,0.0888,0.0021,0.0036,0.0206,0.0257,0.0,0.0
820,27.43,1,0.0,0.0328,0.0197,0.0252,0.1721,0.0878,0.0,0.0,0.0,0.014,0.0068,0.0886,0.081,0.0004,0.8686,0.8657,0.0004,0.0832,0.0885,0.0707,0.073,0.0545,0.0593,0.0003,0.0007,0.0072,0.0001,0.0019,0.0476,0.0259,0.0,0.0,0.2563,0.0018,0.0017,0.0014,0.0191,0.013,0.3014,0.0035,0.0011,0.0023,0.0007,0.0135,0.0174,0.0177,0.0005,0.0009,0.0051,0.0037,0.0,0.0
825,27.6,1,0.0,0.0208,0.013,0.0311,0.2119,0.1046,0.0,0.0,0.0,0.0085,0.0044,0.1148,0.1092,0.0005,0.8329,0.8213,0.0006,0.0624,0.061,0.0449,0.0381,0.0802,0.0735,0.0003,0.0006,0.0137,0.0002,0.0028,0.0403,0.0359,0.0,0.0,0.1779,0.0023,0.0027,0.0025,0.0254,0.0355,0.1319,0.0023,0.0018,0.0031,0.001,0.027,0.022,0.0349,0.0003,0.0015,0.0128,0.015,0.0,0.0
830,27.77,1,0.0,0.021,0.0133,0.0399,0.186,0.0982,0.0,0.0,0.0,0.0214,0.0123,0.2029,0.1975,0.0009,0.795,0.8001,0.0007,0.0367,0.0365,0.0704,0.0766,0.0437,0.0394,0.0002,0.0004,0.0039,0.0001,0.0016,0.0881,0.0396,0.0,0.0,0.1814,0.0055,0.0005,0.0005,0.0218,0.0168,0.4495,0.0023,0.0006,0.0027,0.0006,0.008,0.0142,0.0171,0.0001,0.0005,0.0023,0.0021,0.0,0.0
835,27.93,1,0.0,0.0247,0.0136,0.039,0.167,0.0782,0.0001,0.0,0.0,0.0161,0.0075,0.1568,0.143,0.0007,0.8374,0.8276,0.0005,0.048,0.0483,0.0724,0.0627,0.0455,0.0526,0.0005,0.001,0.0574,0.0004,0.007,0.0312,0.0167,0.0,0.0,0.1597,0.0054,0.0048,0.0061,0.0187,0.0275,0.1865,0.001,0.0013,0.0084,0.0003,0.0139,0.075,0.118,0.0002,0.0024,0.0124,0.0151,0.0,0.0
840,28.1,1,0.0,0.018,0.0123,0.0554,0.2047,0.0739,0.0001,0.0,0.0,0.0159,0.0101,0.1642,0.151,0.0007,0.8274,0.8151,0.0006,0.0464,0.0454,0.0704,0.0614,0.046,0.0425,0.0004,0.0008,0.0303,0.0003,0.0045,0.0254,0.0196,0.0,0.0,0.1642,0.0031,0.004,0.0047,0.0212,0.0269,0.2333,0.0013,0.0018,0.0043,0.0006,0.0142,0.2342,0.29,0.0003,0.0015,0.0084,0.0121,0.0,0.0
845,28.27,1,0.0,0.0177,0.0119,0.0553,0.2157,0.0711,0.0003,0.0,0.0,0.0163,0.011,0.164,0.1488,0.0006,0.8601,0.8461,0.0004,0.0444,0.0433,0.0818,0.0964,0.0433,0.0503,0.0009,0.0016,0.3174,0.0014,0.0098,0.0102,0.0091,0.0,0.0,0.0901,0.0007,0.0489,0.0703,0.0241,0.0291,0.0458,0.0011,0.0041,0.0095,0.0008,0.0151,0.5093,0.5848,0.0008,0.0042,0.0649,0.0863,0.0,0.0
850,28.44,1,0.0,0.0078,0.0054,0.058,0.2755,0.121,0.0,0.0,0.0,0.6892,0.4188,0.711,0.7255,0.0617,0.0612,0.0851,0.0742,0.0041,0.005,0.3767,0.3868,0.0006,0.0007,0.0002,0.0004,0.0083,0.0003,0.0029,0.0157,0.0156,0.0,0.0,0.0257,0.001,0.0011,0.001,0.0334,0.0577,0.151,0.006,0.0018,0.0049,0.0007,0.0059,0.2254,0.3501,0.0003,0.0035,0.0004,0.0006,0.0,0.0
855,28.6,1,0.0,0.0162,0.0082,0.0315,0.1831,0.0954,0.0003,0.0,0.0,0.267,0.1386,0.3672,0.3729,0.1682,0.0191,0.0343,0.181,0.0193,0.0222,0.2998,0.4187,0.0028,0.0058,0.0005,0.0007,0.136,0.0004,0.0159,0.0037,0.0076,0.0007,0.0007,0.021,0.0002,0.027,0.0349,0.0308,0.0377,0.0265,0.0023,0.0282,0.0069,0.0065,0.0189,0.6245,0.6468,0.003,0.0068,0.1515,0.1869,0.0,0.0
860,28.77,1,0.0,0.0252,0.012,0.0232,0.1439,0.0944,0.0002,0.0,0.0,0.1778,0.0996,0.3327,0.3291,0.0158,0.1941,0.1836,0.0259,0.0219,0.0234,0.2297,0.3038,0.0051,0.0084,0.0005,0.0008,0.054,0.0002,0.0073,0.0055,0.0043,0.0001,0.0002,0.0781,0.0005,0.016,0.0203,0.0193,0.0132,0.2136,0.0021,0.0105,0.0033,0.0042,0.0238,0.6277,0.5727,0.0014,0.0031,0.273,0.3289,0.0,0.0
865,28.94,1,0.0,0.0453,0.0185,0.0131,0.0963,0.0743,0.0002,0.0,0.0,0.1191,0.0725,0.1959,0.18,0.0083,0.3552,0.3373,0.0083,0.0489,0.0455,0.257,0.2807,0.0078,0.012,0.0006,0.0007,0.0762,0.0003,0.0073,0.0064,0.0057,0.0002,0.0002,0.1002,0.0004,0.0331,0.0474,0.0258,0.0172,0.1886,0.0027,0.0086,0.0031,0.0033,0.0225,0.6891,0.668,0.0021,0.004,0.2654,0.4082,0.0,0.0
870,29.1,1,0.0,0.0269,0.0141,0.0144,0.1332,0.0835,0.0003,0.0,0.0,0.103,0.0615,0.2403,0.2145,0.0091,0.3159,0.3,0.0099,0.0371,0.0355,0.2246,0.2523,0.0087,0.014,0.0005,0.0006,0.0991,0.0004,0.0091,0.0054,0.0068,0.0001,0.0001,0.0638,0.0003,0.0324,0.0437,0.0243,0.0178,0.1291,0.0037,0.0101,0.006,0.0031,0.0191,0.6285,0.6031,0.0015,0.002,0.279,0.3771,0.0,0.0
875,29.27,1,0.0,0.0261,0.0153,0.0181,0.1262,0.0846,0.0001,0.0,0.0,0.1087,0.0603,0.232,0.2126,0.0067,0.3188,0.3052,0.0133,0.0373,0.0362,0.2259,0.2279,0.0077,0.0119,0.0002,0.0003,0.0234,0.0003,0.0048,0.0145,0.0096,0.0,0.0,0.0394,0.0006,0.0017,0.0016,0.0291,0.022,0.1928,0.0072,0.0021,0.0055,0.0007,0.0096,0.4154,0.4614,0.0003,0.0012,0.0024,0.0039,0.0,0.0
880,29.44,1,0.0,0.0421,0.0231,0.0139,0.095,0.0667,0.0,0.0,0.0,0.0758,0.0406,0.1912,0.182,0.0065,0.3667,0.354,0.0079,0.0475,0.0464,0.2619,0.1874,0.0109,0.0159,0.0004,0.0001,0.0103,0.0007,0.0011,0.0217,0.0051,0.0,0.0,0.1268,0.0002,0.0028,0.0033,0.0247,0.0071,0.2012,0.0158,0.0004,0.0024,0.0003,0.0156,0.4091,0.3465,0.0014,0.0043,0.013,0.0153,0.0,0.0
885,29.61,1,0.0,0.0344,0.0189,0.0233,0.0973,0.0643,0.0001,0.0,0.0,0.128,0.0382,0.2828,0.2582,0.0065,0.3596,0.336,0.0091,0.0294,0.0287,0.3016,0.1784,0.0072,0.0155,0.0004,0.0001,0.0201,0.0009,0.0018,0.0152,0.0038,0.0,0.0,0.0982,0.0004,0.0034,0.0049,0.0234,0.0096,0.1756,0.0086,0.0006,0.0034,0.0003,0.0147,0.4405,0.423,0.0007,0.0052,0.0156,0.0162,0.0,0.0
890,29.77,1,0.0,0.0166,0.0122,0.0124,0.2041,0.0947,0.0002,0.0,0.0,0.0712,0.0319,0.2163,0.1956,0.0062,0.3688,0.3455,0.0083,0.0415,0.0401,0.2398,0.1954,0.0121,0.027,0.0004,0.0004,0.2562,0.002,0.0104,0.0045,0.0061,0.0,0.0,0.1351,0.0004,0.0339,0.0373,0.0182,0.0145,0.1441,0.0044,0.0024,0.0085,0.0007,0.0176,0.6201,0.5922,0.0017,0.0013,0.1209,0.1644,0.0,0.0
895,29.94,1,0.0,0.0207,0.0169,0.0109,0.1816,0.082,0.0003,0.0,0.0,0.0782,0.0372,0.1877,0.1685,0.0064,0.3669,0.3455,0.0085,0.0491,0.0487,0.2725,0.1823,0.0117,0.0234,0.0005,0.0004,0.1897,0.0012,0.0083,0.0031,0.0042,0.0,0.0,0.0929,0.0002,0.038,0.0531,0.0181,0.0143,0.1171,0.0057,0.0024,0.0077,0.0008,0.0153,0.6628,0.6533,0.0023,0.003,0.2227,0.2815,0.0,0.0
900,30.11,1,0.0,0.015,0.0127,0.0189,0.2207,0.085,0.0003,0.0,0.0,0.1672,0.0735,0.2178,0.1877,0.0061,0.337,0.3153,0.0121,0.0427,0.043,0.327,0.2845,0.0056,0.0103,0.0008,0.0004,0.0729,0.0004,0.0049,0.0042,0.0048,0.0001,0.0001,0.0385,0.0001,0.0414,0.0652,0.0279,0.0234,0.0699,0.0092,0.0073,0.008,0.0026,0.0195,0.6747,0.6793,0.002,0.0076,0.4172,0.4671,0.0,0.0
905,30.28,1,0.0,0.0035,0.0032,0.0882,0.4108,0.1653,0.0001,0.0,0.0,0.8178,0.607,0.8673,0.8638,0.0277,0.2156,0.2272,0.0137,0.0016,0.0019,0.4516,0.5227,0.0004,0.0003,0.0004,0.0004,0.0154,0.0005,0.0018,0.0273,0.0157,0.0,0.0,0.1528,0.0005,0.0066,0.0102,0.0242,0.0154,0.2841,0.0123,0.0016,0.0046,0.001,0.0189,0.4799,0.4757,0.0004,0.0018,0.0702,0.0782,0.0,0.0
910,30.44,1,0.0,0.0044,0.0044,0.0677,0.3714,0.2227,0.0,0.0,0.0,0.8205,0.565,0.9017,0.9044,0.0217,0.1835,0.2032,0.0282,0.0011,0.0012,0.4012,0.4479,0.0004,0.0004,0.0002,0.0004,0.0037,0.0004,0.0008,0.1194,0.0226,0.0,0.0,0.2143,0.0019,0.0012,0.0024,0.0305,0.0165,0.5638,0.0039,0.0012,0.003,0.0012,0.0098,0.2627,0.2267,0.0001,0.0013,0.0101,0.0091,0.0,0.0
915,30.61,1,0.0,0.0565,0.0243,0.0242,0.0626,0.0669,0.0001,0.0,0.0,0.4176,0.2847,0.6311,0.6212,0.0033,0.4404,0.4134,0.0091,0.0076,0.0051,0.2903,0.2449,0.002,0.0017,0.0003,0.0002,0.0131,0.0007,0.0025,0.0071,0.0114,0.0,0.0,0.0449,0.0004,0.0032,0.0018,0.0176,0.0186,0.1215,0.0107,0.0009,0.0069,0.0005,0.0131,0.217,0.3175,0.0006,0.0008,0.0119,0.0522,0.0,0.0
920,30.78,1,0.0,0.0325,0.0316,0.0087,0.1441,0.0515,0.0003,0.0,0.0,0.131,0.071,0.1227,0.1049,0.0067,0.3215,0.3115,0.0159,0.0983,0.0953,0.4316,0.409,0.0083,0.0121,0.0006,0.0005,0.2088,0.001,0.0116,0.0057,0.0105,0.0,0.0,0.1517,0.0003,0.0259,0.0462,0.0429,0.0437,0.089,0.0146,0.0013,0.0106,0.001,0.0132,0.7742,0.8197,0.002,0.0057,0.1975,0.3053,0.0,0.0
925,30.94,1,0.0,0.022,0.0292,0.0091,0.1719,0.0463,0.0003,0.0,0.0,0.0989,0.047,0.1001,0.0916,0.017,0.1682,0.1704,0.0328,0.1077,0.1016,0.4406,0.248,0.0113,0.0133,0.0006,0.0004,0.0536,0.0002,0.0042,0.0048,0.0051,0.0,0.0,0.056,0.0006,0.0222,0.0383,0.0268,0.0289,0.0805,0.0032,0.0025,0.0049,0.0025,0.0233,0.7867,0.7998,0.003,0.0132,0.3851,0.4456,0.0,0.0
930,31.11,1,0.0,0.0173,0.0585,0.0052,0.2073,0.0223,0.0002,0.0,0.0,0.093,0.0233,0.0623,0.0562,0.0168,0.1771,0.1677,0.0289,0.1512,0.1587,0.4843,0.1387,0.0107,0.0205,0.0005,0.0006,0.0485,0.0001,0.0035,0.0027,0.0061,0.0,0.0,0.036,0.0015,0.0167,0.0223,0.0196,0.0283,0.0582,0.0011,0.0025,0.0066,0.0022,0.0187,0.78,0.7712,0.0029,0.0043,0.2601,0.274,0.0,0.0
935,31.28,1,0.0,0.0186,0.0203,0.0237,0.1914,0.0569,0.0004,0.0,0.0,0.088,0.0372,0.161,0.1456,0.0129,0.2447,0.2344,0.0188,0.0657,0.0617,0.3367,0.1995,0.0121,0.0211,0.0007,0.0012,0.0738,0.0001,0.0065,0.0072,0.0135,0.0,0.0,0.058,0.0009,0.0388,0.0606,0.0397,0.0506,0.0862,0.0025,0.005,0.0061,0.0037,0.023,0.8043,0.8068,0.0027,0.0053,0.5053,0.5932,0.0,0.0
940,31.45,1,0.0,0.0407,0.0273,0.0152,0.1235,0.0508,0.0003,0.0,0.0,0.1392,0.0693,0.2017,0.1747,0.0134,0.2313,0.2201,0.0223,0.0554,0.0547,0.3591,0.3091,0.0075,0.0118,0.0008,0.0002,0.0602,0.0004,0.0054,0.0056,0.0086,0.0001,0.0001,0.0554,0.0002,0.034,0.0579,0.0209,0.0212,0.0903,0.0097,0.0034,0.0053,0.0024,0.017,0.7973,0.8129,0.0036,0.0106,0.6411,0.7113,0.0,0.0
945,31.61,1,0.0,0.0131,0.0122,0.0174,0.2912,0.1277,0.0004,0.0,0.0,0.718,0.4413,0.7786,0.7697,0.0372,0.158,0.1565,0.0326,0.0043,0.0049,0.5678,0.5231,0.0007,0.0009,0.0011,0.0023,0.1699,0.0003,0.0104,0.0304,0.0242,0.0,0.0,0.2161,0.0013,0.0441,0.1233,0.0337,0.0302,0.122,0.0022,0.0013,0.0063,0.0012,0.009,0.8449,0.8405,0.0025,0.0117,0.6804,0.6971,0.0,0.0
950,31.78,1,0.0,0.0023,0.0037,0.0905,0.5806,0.1661,0.0002,0.0,0.0,0.7427,0.5161,0.7855,0.7694,0.067,0.1188,0.0986,0.0414,0.0039,0.0053,0.5166,0.4477,0.0008,0.0007,0.0009,0.0011,0.0458,0.0002,0.0074,0.0137,0.0078,0.0,0.0,0.2454,0.0007,0.0184,0.0468,0.0282,0.0146,0.229,0.0048,0.0018,0.0038,0.0021,0.0168,0.8833,0.8317,0.0049,0.0159,0.7373,0.6511,0.0,0.0
955,31.95,1,0.0,0.0036,0.0031,0.0737,0.4427,0.2483,0.0002,0.0,0.0,0.794,0.6522,0.8476,0.8479,0.0262,0.2045,0.206,0.0249,0.0025,0.0024,0.4949,0.5223,0.0005,0.0003,0.0006,0.0002,0.0047,0.0002,0.0008,0.0056,0.0057,0.0004,0.0004,0.0465,0.0007,0.0112,0.0205,0.0493,0.0372,0.1124,0.0023,0.0024,0.0008,0.0117,0.0456,0.8538,0.8203,0.0156,0.0237,0.5399,0.5181,0.0,0.0
960,32.12,1,0.0,0.0325,0.0265,0.0122,0.1242,0.0612,0.0004,0.0,0.0,0.4031,0.2946,0.5758,0.5785,0.0115,0.2138,0.2628,0.0347,0.0114,0.0116,0.466,0.5133,0.0022,0.0023,0.0012,0.0006,0.0714,0.0003,0.0063,0.0043,0.0048,0.0001,0.0001,0.0844,0.0006,0.0359,0.0844,0.027,0.0199,0.1065,0.0023,0.0021,0.0037,0.0016,0.0147,0.8379,0.8052,0.0078,0.0123,0.568,0.5978,0.0,0.0
965,32.28,1,0.0,0.0379,0.0303,0.0083,0.1243,0.0556,0.0006,0.0,0.0,0.2046,0.1134,0.4229,0.4083,0.0109,0.2295,0.2506,0.0275,0.0215,0.0186,0.3729,0.4002,0.0061,0.0081,0.0009,0.0011,0.4095,0.0017,0.0151,0.027,0.0067,0.0,0.0001,0.0808,0.0007,0.0381,0.0973,0.0265,0.0177,0.1075,0.0014,0.0027,0.0048,0.0015,0.0093,0.7157,0.7175,0.0013,0.0098,0.2613,0.2651,0.0,0.0
970,32.45,1,0.0,0.0336,0.0199,0.0286,0.1089,0.0626,0.0,0.0,0.0,0.1718,0.0619,0.4548,0.4536,0.009,0.2499,0.2503,0.0213,0.0152,0.0125,0.2669,0.1473,0.0063,0.0087,0.0002,0.0002,0.0037,0.0003,0.0029,0.0935,0.0052,0.0,0.0,0.0296,0.001,0.0002,0.0005,0.0393,0.0142,0.2677,0.0042,0.0012,0.0017,0.001,0.003,0.0586,0.0621,0.0001,0.0081,0.0002,0.0001,0.0,0.0
975,32.62,1,0.0,0.0548,0.0375,0.0157,0.0791,0.0407,0.0,0.0,0.0,0.0678,0.0236,0.2186,0.204,0.0061,0.3186,0.3153,0.0142,0.0436,0.0442,0.214,0.1438,0.0134,0.025,0.0002,0.0004,0.0027,0.0001,0.0023,0.1273,0.0207,0.0,0.0,0.2096,0.0023,0.0001,0.0003,0.0573,0.0301,0.5651,0.004,0.0008,0.0022,0.0008,0.0033,0.1811,0.1964,0.0002,0.0038,0.0001,0.0001,0.0,0.0
980,32.78,1,0.0,0.0574,0.0189,0.0126,0.0698,0.0622,0.0002,0.0,0.0,0.1465,0.0515,0.2017,0.1876,0.0101,0.2467,0.2252,0.0223,0.0464,0.0461,0.3488,0.3012,0.0055,0.0115,0.0005,0.0016,0.0507,0.0001,0.0051,0.008,0.0029,0.0,0.0001,0.0695,0.0008,0.0073,0.0094,0.023,0.0127,0.1132,0.0016,0.0034,0.0043,0.002,0.0326,0.5993,0.5206,0.0015,0.007,0.0792,0.0884,0.0,0.0
985,32.95,1,0.0,0.036,0.0209,0.0318,0.0898,0.0444,0.0002,0.0,0.0,0.1072,0.0556,0.1688,0.1581,0.0141,0.1875,0.19,0.0277,0.0571,0.0545,0.3145,0.1888,0.0091,0.0114,0.0006,0.0025,0.1681,0.0002,0.0142,0.0044,0.0028,0.0,0.0,0.0899,0.0007,0.0165,0.023,0.0206,0.0165,0.1044,0.0021,0.0042,0.0077,0.0012,0.0177,0.5645,0.5939,0.001,0.0062,0.0894,0.1407,0.0,0.0
990,33.12,1,0.0,0.0143,0.0103,0.0342,0.1661,0.0662,0.0002,0.0,0.0,0.2477,0.2182,0.4646,0.4514,0.0106,0.2071,0.2227,0.0285,0.0179,0.0119,0.3137,0.2802,0.0037,0.0025,0.0009,0.0025,0.0726,0.0001,0.0045,0.0108,0.0188,0.0,0.0,0.0767,0.0006,0.0179,0.0179,0.0225,0.0318,0.0459,0.0023,0.0018,0.0066,0.0003,0.0126,0.3379,0.3974,0.0016,0.0036,0.0175,0.0354,0.0,0.0
995,33.29,1,0.0,0.0054,0.0051,0.0595,0.338,0.1724,0.0,0.0,0.0,0.8145,0.6582,0.8649,0.8611,0.0439,0.1222,0.1202,0.0421,0.0019,0.0018,0.5407,0.3129,0.0005,0.0002,0.0002,0.0004,0.0026,0.0002,0.0012,0.0271,0.0214,0.0,0.0,0.0964,0.0029,0.0005,0.0005,0.0148,0.019,0.4876,0.0034,0.0004,0.002,0.0007,0.0052,0.1223,0.1542,0.0003,0.0014,0.0012,0.0016,0.0,0.0
