frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
790,26.36,1,0.0,0.0,0.0,0.8139,0.825,0.5769,0.0005,0.0,0.0,0.085,0.0304,0.3558,0.3228,0.3358,0.0135,0.0119,0.3089,0.026,0.0231,0.2193,0.1266,0.0142,0.0217,0.002,0.0032,0.1513,0.0003,0.0053,0.0049,0.0131,0.0002,0.0002,0.0107,0.0003,0.0778,0.0908,0.0216,0.0833,0.0028,0.0021,0.0075,0.0428,0.0009,0.0122,0.3488,0.5321,0.006,0.0381,0.1117,0.1481,0.0,0.0
795,26.52,1,0.0,0.0002,0.0002,0.584,0.737,0.5136,0.0007,0.0,0.0,0.0854,0.0381,0.2126,0.184,0.4296,0.0115,0.0094,0.4003,0.054,0.0575,0.2051,0.2187,0.0133,0.0273,0.0029,0.0013,0.0534,0.0002,0.0015,0.0027,0.0188,0.0002,0.0001,0.0172,0.0002,0.1485,0.187,0.0134,0.0421,0.0059,0.0061,0.0041,0.0416,0.001,0.0137,0.7854,0.8636,0.0106,0.0174,0.4673,0.5446,0.0,0.0
800,26.69,1,0.0,0.0001,0.0001,0.7689,0.7587,0.5252,0.0005,0.0,0.0,0.0785,0.0526,0.292,0.2739,0.3635,0.0124,0.0118,0.3531,0.0437,0.0328,0.2722,0.2005,0.0164,0.0191,0.0029,0.0004,0.0227,0.0003,0.001,0.0023,0.0116,0.0005,0.0004,0.0272,0.0003,0.1303,0.1892,0.0187,0.0513,0.0179,0.0049,0.0033,0.0122,0.0024,0.0195,0.7784,0.8549,0.0214,0.0421,0.7166,0.7736,0.0,0.0
805,26.86,1,0.0,0.0003,0.0002,0.6777,0.4732,0.1843,0.0006,0.0,0.0,0.614,0.5448,0.7537,0.7241,0.0763,0.1324,0.0777,0.0311,0.0057,0.0027,0.5564,0.3854,0.0011,0.0003,0.0016,0.0021,0.1547,0.0004,0.0078,0.0052,0.0081,0.006,0.0066,0.0089,0.0004,0.0639,0.096,0.0219,0.0383,0.0052,0.0006,0.0163,0.0096,0.0062,0.0237,0.241,0.2552,0.0249,0.1026,0.4621,0.566,0.0,0.0
810,27.02,1,0.0,0.0028,0.0034,0.2376,0.1858,0.047,0.0,0.0,0.0,0.3233,0.2702,0.6603,0.5968,0.0731,0.066,0.0623,0.0703,0.0083,0.0063,0.2455,0.2888,0.003,0.0012,0.0,0.0006,0.0097,0.0001,0.0041,0.012,0.0702,0.0001,0.0001,0.0003,0.0016,0.0,0.0,0.0672,0.1852,0.0038,0.0024,0.0224,0.0134,0.7348,0.1843,0.0056,0.0057,0.0013,0.0002,0.004,0.008,0.0,0.0
815,27.19,1,0.0,0.0055,0.0045,0.1819,0.1814,0.056,0.0001,0.0,0.0,0.2088,0.1592,0.53,0.4983,0.3444,0.0085,0.0117,0.2996,0.0101,0.0078,0.1832,0.1926,0.0045,0.0027,0.0001,0.0005,0.0191,0.0002,0.0025,0.0031,0.0728,0.0003,0.0002,0.0073,0.0001,0.0084,0.0024,0.0158,0.135,0.0044,0.0092,0.0106,0.0056,0.02,0.1091,0.0096,0.0193,0.0017,0.0003,0.1483,0.3309,0.0,0.0
820,27.36,1,0.0,0.0701,0.0672,0.0608,0.0208,0.0094,0.0002,0.0,0.0,0.2616,0.1983,0.3951,0.3715,0.3869,0.0075,0.0113,0.3267,0.0245,0.0122,0.1136,0.5112,0.0031,0.0013,0.0004,0.0014,0.0691,0.0001,0.0022,0.0082,0.0179,0.001,0.0013,0.0039,0.0004,0.036,0.0312,0.0668,0.2304,0.0004,0.0005,0.015,0.025,0.0054,0.0493,0.036,0.0452,0.002,0.0062,0.2712,0.2622,0.0,0.0
825,27.52,1,0.0,0.024,0.0174,0.1416,0.0621,0.0277,0.0002,0.0,0.0,0.148,0.1271,0.2336,0.2157,0.417,0.0067,0.0085,0.3653,0.0352,0.0309,0.2477,0.2464,0.0055,0.0035,0.0004,0.0004,0.0257,0.0002,0.0027,0.0084,0.0144,0.0001,0.0001,0.0085,0.0004,0.0099,0.0075,0.0473,0.0948,0.0049,0.0025,0.0155,0.0173,0.0084,0.0523,0.3916,0.4572,0.0018,0.0042,0.241,0.2753,0.0,0.0
830,27.69,1,0.0,0.0486,0.0489,0.0869,0.04,0.0162,0.0005,0.0,0.0,0.1574,0.1766,0.2691,0.251,0.2792,0.0147,0.0171,0.2603,0.0421,0.0303,0.3833,0.2965,0.0073,0.0027,0.0006,0.0005,0.0386,0.0002,0.005,0.002,0.0168,0.0009,0.0006,0.0048,0.0001,0.0293,0.0238,0.0508,0.1467,0.0028,0.0079,0.0468,0.076,0.0152,0.0186,0.7238,0.8235,0.006,0.0052,0.4656,0.6367,0.0,0.0
835,27.86,1,0.0,0.0305,0.0381,0.0464,0.0693,0.024,0.0003,0.0,0.0,0.1175,0.1449,0.093,0.0951,0.1167,0.0475,0.0499,0.1199,0.1252,0.1107,0.4394,0.3951,0.0074,0.0048,0.0008,0.0002,0.0092,0.0001,0.0009,0.0024,0.0176,0.0004,0.0003,0.0082,0.0002,0.0229,0.0236,0.0284,0.0869,0.0062,0.0055,0.0047,0.0161,0.0069,0.0181,0.8231,0.8975,0.0149,0.0221,0.4141,0.5637,0.0,0.0
840,28.03,1,0.0,0.0539,0.0437,0.0569,0.0309,0.0236,0.0002,0.0,0.0,0.0964,0.087,0.0495,0.0498,0.0255,0.1394,0.1351,0.0353,0.1645,0.1658,0.3923,0.3833,0.0061,0.0073,0.0007,0.0005,0.0571,0.0003,0.0025,0.0021,0.0059,0.0001,0.0001,0.0404,0.0006,0.0376,0.0383,0.0114,0.0183,0.0338,0.002,0.0023,0.0188,0.0009,0.0207,0.6578,0.7083,0.0035,0.0053,0.1551,0.2029,0.0,0.0
845,28.19,1,0.0,0.0607,0.0839,0.0207,0.0181,0.014,0.0,0.0,0.0,0.087,0.0818,0.0347,0.0348,0.0071,0.3024,0.3178,0.0084,0.1887,0.1742,0.4839,0.3757,0.0053,0.0041,0.0003,0.0014,0.0361,0.0001,0.0034,0.0078,0.0275,0.0,0.0,0.0109,0.0021,0.0059,0.0042,0.0407,0.0767,0.0057,0.0006,0.0029,0.0063,0.0007,0.0129,0.0096,0.0125,0.0021,0.001,0.0008,0.0011,0.0,0.0
850,28.36,1,0.0,0.0545,0.0695,0.0191,0.0351,0.03,0.0,0.0,0.0,0.0633,0.0922,0.0658,0.0801,0.0025,0.5202,0.5108,0.0054,0.1211,0.1056,0.456,0.3386,0.0104,0.0057,0.0001,0.0031,0.16,0.0019,0.0081,0.0009,0.0253,0.0,0.0,0.0202,0.0003,0.0067,0.0041,0.0033,0.0072,0.3084,0.0185,0.0169,0.0724,0.0012,0.0083,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0
855,28.53,1,0.0,0.069,0.0435,0.0259,0.0284,0.0407,0.0004,0.0,0.0,0.1155,0.2136,0.1408,0.1739,0.0034,0.3855,0.3523,0.0133,0.0603,0.0442,0.5533,0.346,0.0048,0.0022,0.0006,0.0038,0.3607,0.0004,0.0078,0.008,0.0157,0.0006,0.0003,0.0035,0.0008,0.0209,0.0226,0.0594,0.0609,0.0006,0.0001,0.0045,0.0178,0.0006,0.0101,0.2013,0.2,0.0571,0.0107,0.004,0.0077,0.0,0.0
860,28.69,1,0.0,0.0939,0.059,0.0139,0.0262,0.0323,0.0,0.0,0.0,0.1539,0.2488,0.1156,0.1412,0.0031,0.413,0.3691,0.0125,0.0737,0.0546,0.4971,0.3592,0.0031,0.0012,0.0001,0.0013,0.0171,0.0,0.0059,0.0045,0.0149,0.0007,0.0007,0.0003,0.0024,0.0002,0.0001,0.0553,0.1077,0.001,0.0003,0.0274,0.0192,0.0215,0.0194,0.0044,0.0067,0.0018,0.0042,0.0002,0.0004,0.0,0.0
865,28.86,1,0.0,0.0978,0.0927,0.0141,0.0214,0.0146,0.0,0.0,0.0,0.1287,0.1608,0.0918,0.1008,0.01,0.2057,0.2233,0.0244,0.0898,0.0744,0.4634,0.3624,0.0046,0.002,0.0001,0.0004,0.0105,0.0001,0.003,0.0079,0.0155,0.0001,0.0001,0.0006,0.0032,0.0003,0.0002,0.0575,0.0935,0.0012,0.0004,0.0081,0.0153,0.009,0.0215,0.0095,0.0149,0.0014,0.0023,0.0008,0.0017,0.0,0.0
870,29.03,1,0.0,0.066,0.0648,0.0217,0.0255,0.0164,0.0002,0.0,0.0,0.1001,0.1391,0.0956,0.0962,0.0103,0.2262,0.2145,0.0199,0.0859,0.0792,0.3888,0.3592,0.0049,0.0031,0.0004,0.0013,0.0515,0.0001,0.005,0.0228,0.0575,0.0,0.0,0.0022,0.0009,0.0056,0.0046,0.0916,0.1408,0.0007,0.0007,0.01,0.0446,0.0022,0.0241,0.1691,0.2149,0.0033,0.0029,0.0083,0.0191,0.0,0.0
875,29.19,1,0.0,0.0002,0.0002,0.6025,0.6021,0.4056,0.0,0.0,0.0,0.1285,0.0872,0.28,0.2676,0.0154,0.2316,0.2329,0.0186,0.0317,0.0269,0.2082,0.1838,0.0066,0.0075,0.0001,0.0007,0.0138,0.0001,0.0066,0.0789,0.1297,0.0,0.0,0.0007,0.0064,0.0002,0.0001,0.2369,0.3048,0.0026,0.0011,0.017,0.0547,0.0086,0.0038,0.0085,0.0148,0.0003,0.0012,0.0001,0.0002,0.0,0.0
880,29.36,1,0.0,0.0001,0.0,0.7382,0.7855,0.6686,0.0002,0.0,0.0,0.0579,0.0456,0.457,0.4013,0.0205,0.2334,0.2396,0.0125,0.0196,0.0118,0.1874,0.0805,0.0178,0.0182,0.0005,0.0005,0.0224,0.0004,0.0015,0.0136,0.0137,0.0,0.0,0.0158,0.0036,0.0107,0.0108,0.0423,0.057,0.0213,0.0007,0.0032,0.022,0.0017,0.0201,0.5299,0.5573,0.0019,0.0033,0.0614,0.0699,0.0,0.0
885,29.53,1,0.0,0.0001,0.0,0.7007,0.9021,0.9356,0.0011,0.0,0.0,0.0818,0.0926,0.2296,0.2654,0.0392,0.1421,0.1311,0.0285,0.0535,0.0307,0.3327,0.183,0.0145,0.0107,0.0015,0.001,0.2139,0.0016,0.0034,0.0031,0.0069,0.0007,0.0005,0.0344,0.0016,0.2722,0.2691,0.0088,0.0268,0.0255,0.0003,0.0028,0.0103,0.0015,0.0179,0.6579,0.7391,0.0192,0.0143,0.558,0.6367,0.0,0.0
890,29.69,1,0.0,0.0002,0.0001,0.5086,0.7409,0.5369,0.0002,0.0,0.0,0.0597,0.027,0.0893,0.0938,0.072,0.0821,0.064,0.0443,0.1076,0.1068,0.2681,0.0984,0.0127,0.0145,0.0011,0.0023,0.2187,0.0004,0.0076,0.0022,0.0401,0.0001,0.0,0.0141,0.0001,0.1018,0.0686,0.013,0.064,0.0031,0.007,0.0007,0.0112,0.0001,0.0067,0.0253,0.0641,0.0031,0.0045,0.0047,0.0082,0.0,0.0
895,29.86,1,0.0,0.0002,0.0001,0.5413,0.7321,0.4813,0.0,0.0,0.0,0.028,0.0144,0.0587,0.0604,0.0793,0.0513,0.0482,0.0759,0.1409,0.148,0.2507,0.1099,0.02,0.0284,0.0001,0.0079,0.1958,0.0004,0.0222,0.0007,0.019,0.0,0.0,0.0271,0.0007,0.0051,0.0023,0.0011,0.0162,0.2731,0.006,0.0124,0.0594,0.002,0.0077,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.0,0.0
900,30.03,1,0.0,0.0002,0.0002,0.6078,0.5833,0.2582,0.0002,0.0,0.0,0.1719,0.1919,0.2697,0.2519,0.0385,0.0972,0.1017,0.0409,0.0442,0.029,0.4656,0.3399,0.0045,0.0018,0.0008,0.0051,0.3532,0.0002,0.0122,0.0216,0.0406,0.0,0.0,0.0146,0.0002,0.0285,0.0335,0.0161,0.0426,0.0024,0.0027,0.0014,0.013,0.0003,0.0089,0.0344,0.0748,0.0011,0.0106,0.017,0.03,0.0,0.0
905,30.19,1,0.0,0.0005,0.0004,0.5286,0.4897,0.1795,0.0002,0.0,0.0,0.1009,0.0844,0.1611,0.1513,0.1674,0.0251,0.0281,0.1532,0.0622,0.0522,0.3707,0.2913,0.0083,0.0054,0.0004,0.0016,0.0337,0.0001,0.0033,0.0177,0.0294,0.0,0.0,0.0071,0.0011,0.0059,0.005,0.0468,0.0983,0.0028,0.0015,0.0051,0.0297,0.0021,0.0262,0.2868,0.3751,0.002,0.0041,0.0189,0.0306,0.0,0.0
910,30.36,1,0.0,0.0007,0.0005,0.4931,0.4118,0.191,0.0001,0.0,0.0,0.0914,0.0598,0.198,0.1832,0.2608,0.0162,0.0156,0.2313,0.0443,0.0367,0.2812,0.1522,0.0078,0.0068,0.0005,0.0019,0.0391,0.0001,0.0025,0.0115,0.0417,0.0,0.0,0.0066,0.0006,0.0153,0.0104,0.0485,0.2205,0.0015,0.0019,0.0035,0.0125,0.0014,0.0259,0.0614,0.1276,0.0013,0.0062,0.0236,0.0362,0.0,0.0
915,30.53,1,0.0,0.0003,0.0002,0.6635,0.4412,0.2476,0.0001,0.0,0.0,0.0774,0.037,0.2633,0.2329,0.2323,0.0184,0.0187,0.1971,0.0343,0.0266,0.2282,0.0834,0.0102,0.0095,0.0003,0.0047,0.1122,0.0001,0.005,0.0021,0.0071,0.0002,0.0002,0.0102,0.0007,0.0172,0.0108,0.0159,0.0665,0.0032,0.0011,0.0041,0.0154,0.002,0.0454,0.0052,0.0084,0.001,0.0031,0.0481,0.0606,0.0,0.0
920,30.69,1,0.0,0.0001,0.0001,0.7435,0.4997,0.3385,0.0001,0.0,0.0,0.5411,0.4837,0.7625,0.7359,0.1078,0.0716,0.0474,0.0669,0.0048,0.0023,0.4304,0.347,0.0013,0.0003,0.0006,0.0042,0.0542,0.0001,0.003,0.0073,0.0081,0.0001,0.0002,0.033,0.0018,0.0296,0.031,0.0132,0.0259,0.0234,0.0007,0.0063,0.0101,0.0034,0.0449,0.006,0.0055,0.0008,0.0019,0.2809,0.2686,0.0,0.0
925,30.86,1,0.0,0.0001,0.0001,0.7096,0.6452,0.3484,0.0,0.0,0.0,0.1805,0.1695,0.6376,0.5875,0.0897,0.0555,0.0596,0.0798,0.0094,0.006,0.1761,0.1421,0.0068,0.0039,0.0,0.0039,0.0215,0.0001,0.014,0.023,0.0183,0.0,0.0,0.0007,0.0073,0.0,0.0,0.0851,0.0988,0.0109,0.0013,0.0225,0.0311,0.5904,0.1204,0.0032,0.0025,0.0005,0.0003,0.0022,0.0023,0.0,0.0
930,31.03,1,0.0,0.0,0.0001,0.7098,0.8455,0.6111,0.0,0.0,0.0,0.0455,0.0156,0.5227,0.4857,0.0721,0.0845,0.0694,0.0623,0.0148,0.0108,0.1644,0.0511,0.0299,0.0424,0.0,0.0026,0.0484,0.0007,0.0274,0.01,0.0071,0.0,0.0,0.0021,0.0135,0.0001,0.0001,0.0044,0.0212,0.5418,0.0028,0.16,0.1476,0.1989,0.0138,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0
935,31.19,1,0.0,0.0001,0.0001,0.6342,0.8439,0.6541,0.0,0.0,0.0,0.0769,0.0374,0.2194,0.2082,0.0861,0.0708,0.0526,0.0731,0.0541,0.0468,0.2827,0.1587,0.0156,0.0222,0.0001,0.0072,0.1527,0.0008,0.0261,0.0013,0.0057,0.0,0.0,0.016,0.0036,0.0062,0.0034,0.0007,0.0104,0.7358,0.0023,0.037,0.265,0.0009,0.0008,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
940,31.36,1,0.0,0.0004,0.0004,0.518,0.4455,0.3184,0.0,0.0,0.0,0.7101,0.6649,0.762,0.7404,0.0806,0.1146,0.0831,0.0366,0.0058,0.0026,0.6298,0.4504,0.0009,0.0001,0.0001,0.0057,0.0474,0.0002,0.0089,0.0047,0.0495,0.0,0.0,0.0129,0.0017,0.0051,0.0029,0.005,0.0541,0.1268,0.004,0.0142,0.0653,0.0014,0.0034,0.0001,0.0002,0.0,0.0002,0.0001,0.0003,0.0,0.0
945,31.53,1,0.0,0.0042,0.0058,0.1333,0.1815,0.0919,0.0,0.0,0.0,0.1512,0.141,0.1146,0.1359,0.4174,0.0062,0.01,0.3739,0.0768,0.0657,0.4906,0.3633,0.0062,0.002,0.0002,0.0156,0.1129,0.0002,0.0098,0.0036,0.1452,0.0,0.0,0.0282,0.0067,0.0297,0.0078,0.0018,0.1125,0.139,0.0003,0.0128,0.0868,0.0005,0.0026,0.0,0.0001,0.0,0.0,0.0001,0.0002,0.0,0.0
950,31.7,1,0.0,0.0109,0.0118,0.0626,0.1412,0.0475,0.0001,0.0,0.0,0.1337,0.1298,0.1456,0.1542,0.394,0.0069,0.0099,0.3452,0.057,0.0475,0.3278,0.2416,0.0065,0.0027,0.0007,0.0049,0.0599,0.0001,0.003,0.0586,0.3732,0.0,0.0,0.0238,0.0021,0.0488,0.0181,0.031,0.2408,0.0052,0.0008,0.0025,0.0323,0.0003,0.0111,0.0109,0.0297,0.0002,0.0002,0.0124,0.0356,0.0,0.0
955,31.86,1,0.0,0.0118,0.0129,0.0744,0.1342,0.0422,0.0,0.0,0.0,0.0804,0.0965,0.1548,0.1684,0.3894,0.007,0.01,0.342,0.0521,0.0439,0.3461,0.2549,0.0118,0.0045,0.0001,0.0024,0.0353,0.0003,0.0044,0.0131,0.2047,0.0,0.0,0.0053,0.0012,0.0026,0.0007,0.0194,0.1914,0.0375,0.0057,0.0312,0.1385,0.0042,0.0062,0.0001,0.0003,0.0,0.0,0.0001,0.0002,0.0,0.0
960,32.03,1,0.0,0.007,0.0085,0.088,0.2162,0.0389,0.0,0.0,0.0,0.6792,0.6325,0.6284,0.6002,0.0902,0.0807,0.0597,0.0549,0.0085,0.006,0.5401,0.2785,0.001,0.0001,0.0001,0.0044,0.0287,0.0001,0.0047,0.025,0.2885,0.0,0.0,0.0054,0.0061,0.0028,0.0012,0.0346,0.1495,0.0285,0.0006,0.0224,0.0674,0.0052,0.0076,0.0005,0.0008,0.0002,0.0,0.0003,0.0009,0.0,0.0
965,32.2,1,0.0,0.0131,0.0084,0.0799,0.1068,0.0318,0.0,0.0,0.0,0.2275,0.2802,0.234,0.2326,0.2433,0.0172,0.0214,0.2154,0.0443,0.0332,0.4652,0.3433,0.0038,0.0008,0.0001,0.0032,0.0345,0.0001,0.0088,0.0295,0.4696,0.0,0.0,0.0066,0.0033,0.0028,0.0008,0.0263,0.1489,0.0193,0.0009,0.0111,0.0879,0.0012,0.0035,0.0009,0.0019,0.0001,0.0,0.0001,0.0004,0.0,0.0
970,32.36,1,0.0,0.0157,0.0116,0.0441,0.1252,0.0337,0.0,0.0,0.0,0.1674,0.1735,0.166,0.1696,0.2671,0.0143,0.0175,0.2401,0.0525,0.0479,0.3444,0.2814,0.005,0.0022,0.0,0.0017,0.0105,0.0001,0.0038,0.0414,0.4075,0.0,0.0,0.0002,0.0035,0.0001,0.0,0.1589,0.4164,0.0024,0.0013,0.0331,0.0599,0.2712,0.0168,0.004,0.0052,0.0008,0.0001,0.0001,0.0002,0.0,0.0
975,32.53,1,0.0,0.0176,0.0154,0.0519,0.1197,0.0339,0.0001,0.0,0.0,0.1429,0.1483,0.1483,0.1408,0.2841,0.0129,0.0166,0.2413,0.0613,0.057,0.3781,0.3278,0.0055,0.0025,0.0003,0.0006,0.018,0.0001,0.0016,0.0029,0.0208,0.0,0.0,0.0103,0.0003,0.0078,0.0039,0.0154,0.0631,0.0074,0.0035,0.003,0.0128,0.0018,0.0288,0.4117,0.6014,0.0023,0.0027,0.0333,0.0798,0.0,0.0
980,32.7,1,0.0,0.0216,0.0203,0.0525,0.1145,0.0374,0.0004,0.0,0.0,0.1428,0.1506,0.1394,0.1388,0.1823,0.025,0.0251,0.1755,0.0715,0.0683,0.411,0.3732,0.0066,0.0032,0.0009,0.001,0.0298,0.0001,0.0023,0.0014,0.0055,0.0006,0.0005,0.0195,0.0002,0.0558,0.0533,0.0167,0.0456,0.0141,0.0027,0.0075,0.0162,0.0043,0.019,0.6843,0.765,0.0059,0.0131,0.6117,0.6689,0.0,0.0
985,32.86,1,0.0,0.0198,0.0157,0.0709,0.1002,0.0417,0.0005,0.0,0.0,0.3976,0.482,0.4536,0.4224,0.071,0.121,0.0759,0.0444,0.0293,0.0173,0.6576,0.5018,0.0026,0.0004,0.0017,0.0012,0.0282,0.0001,0.0024,0.0023,0.0085,0.0011,0.0009,0.0243,0.0003,0.0929,0.1175,0.0196,0.0399,0.0185,0.0012,0.0058,0.007,0.0046,0.0144,0.7681,0.807,0.0111,0.0189,0.6997,0.7706,0.0,0.0
990,33.03,1,0.0,0.0127,0.0119,0.0707,0.1062,0.039,0.0007,0.0,0.0,0.203,0.2482,0.2338,0.2274,0.0657,0.0873,0.0762,0.0621,0.0636,0.0441,0.5281,0.4545,0.0055,0.0016,0.0014,0.0012,0.0611,0.0002,0.0049,0.0034,0.0113,0.0007,0.0006,0.0145,0.0002,0.1066,0.1323,0.0211,0.0492,0.0079,0.0014,0.0114,0.0285,0.004,0.0099,0.7093,0.7723,0.0052,0.0084,0.5586,0.6847,0.0,0.0
995,33.2,1,0.0,0.0002,0.0002,0.4971,0.6669,0.3301,0.0003,0.0,0.0,0.1258,0.1431,0.4525,0.391,0.0321,0.1427,0.1468,0.0249,0.0198,0.0158,0.2847,0.3242,0.0069,0.0051,0.0004,0.0006,0.0704,0.0009,0.0049,0.0364,0.0858,0.0,0.0,0.0063,0.0003,0.0133,0.0116,0.0768,0.139,0.003,0.0054,0.0172,0.1114,0.0035,0.029,0.2984,0.3992,0.0006,0.0014,0.048,0.0876,0.0,0.0
1000,33.36,1,0.0,0.0003,0.0002,0.6425,0.7253,0.5244,0.0,0.0,0.0,0.1675,0.1932,0.5639,0.5269,0.0033,0.5102,0.5109,0.005,0.008,0.0056,0.1911,0.2347,0.0036,0.0029,0.0001,0.0003,0.0026,0.0002,0.001,0.0132,0.1689,0.0,0.0,0.0012,0.001,0.0002,0.0001,0.1313,0.2,0.0149,0.0098,0.0033,0.0035,0.0172,0.0132,0.0387,0.0582,0.001,0.0006,0.0008,0.0006,0.0,0.0
1005,33.53,1,0.0,0.0041,0.0036,0.1155,0.2629,0.1943,0.0001,0.0,0.0,0.5544,0.5341,0.7295,0.7121,0.0305,0.2468,0.234,0.0115,0.0051,0.0037,0.6587,0.4033,0.0006,0.0005,0.0004,0.0002,0.0131,0.0023,0.0005,0.0057,0.0357,0.0,0.0,0.0074,0.0005,0.0141,0.0121,0.0491,0.0697,0.0071,0.0022,0.0031,0.0104,0.0011,0.0174,0.4047,0.447,0.0082,0.0034,0.0053,0.0079,0.0,0.0
1010,33.7,1,0.0,0.033,0.0321,0.0302,0.0697,0.0553,0.0001,0.0,0.0,0.1246,0.1348,0.0873,0.0941,0.0045,0.4096,0.3995,0.0074,0.0856,0.0754,0.5283,0.3601,0.0046,0.0033,0.0003,0.0004,0.0256,0.0007,0.0017,0.0078,0.0247,0.0,0.0,0.0078,0.0009,0.0045,0.0034,0.0438,0.0522,0.0085,0.0015,0.0036,0.028,0.0007,0.0113,0.424,0.4333,0.0026,0.0014,0.0015,0.0024,0.0,0.0
1015,33.86,1,0.0,0.1707,0.1512,0.0071,0.0144,0.0107,0.0002,0.0,0.0,0.0706,0.0795,0.0746,0.0858,0.0047,0.3346,0.3092,0.018,0.114,0.0876,0.4726,0.2833,0.0116,0.005,0.0006,0.0004,0.022,0.0003,0.0011,0.0119,0.0088,0.0001,0.0001,0.0077,0.0021,0.007,0.0064,0.0271,0.0423,0.0058,0.0003,0.005,0.0133,0.0013,0.0295,0.3806,0.5034,0.0048,0.0326,0.0142,0.0279,0.0,0.0
1020,34.03,1,0.0,0.0306,0.0577,0.0669,0.0967,0.0289,0.0001,0.0,0.0,0.0841,0.1141,0.2218,0.2098,0.0059,0.3241,0.288,0.0129,0.0364,0.0251,0.3165,0.2128,0.0091,0.0041,0.0003,0.0006,0.0146,0.0001,0.0014,0.0024,0.0052,0.0002,0.0001,0.0123,0.005,0.0042,0.0024,0.0136,0.0337,0.0142,0.0002,0.0041,0.0054,0.0032,0.0578,0.4726,0.6219,0.0067,0.011,0.0345,0.0848,0.0,0.0
1025,34.2,1,0.0,0.0298,0.0301,0.0904,0.1026,0.0466,0.0004,0.0,0.0,0.108,0.1205,0.3043,0.2898,0.0055,0.3767,0.3569,0.009,0.0315,0.0172,0.331,0.1609,0.0106,0.0041,0.0006,0.0004,0.0487,0.0004,0.003,0.0015,0.0028,0.0014,0.0011,0.0136,0.0022,0.0402,0.0361,0.0198,0.0446,0.0141,0.0002,0.0212,0.0126,0.007,0.0426,0.6173,0.7152,0.0105,0.0167,0.3914,0.5426,0.0,0.0
1030,34.36,1,0.0,0.0224,0.0356,0.0559,0.097,0.0358,0.0005,0.0,0.0,0.0704,0.1781,0.1119,0.1845,0.0069,0.2462,0.2687,0.0167,0.0967,0.0326,0.388,0.214,0.0121,0.0027,0.0009,0.0006,0.1004,0.0005,0.0047,0.0026,0.0046,0.0007,0.0005,0.0128,0.0015,0.0655,0.071,0.0407,0.0662,0.0049,0.0002,0.012,0.02,0.0025,0.0242,0.5105,0.5901,0.0278,0.0249,0.2154,0.403,0.0,0.0
1035,34.53,1,0.0,0.0125,0.0147,0.0638,0.0802,0.034,0.0002,0.0,0.0,0.2886,0.4161,0.3363,0.3237,0.0111,0.314,0.3461,0.0074,0.0313,0.0201,0.557,0.4039,0.0017,0.0005,0.0003,0.0017,0.056,0.0001,0.0074,0.0087,0.0298,0.0001,0.0001,0.003,0.0018,0.0053,0.0054,0.058,0.0885,0.001,0.0002,0.0087,0.029,0.0015,0.0155,0.1551,0.173,0.0057,0.0027,0.0088,0.0201,0.0,0.0
1040,34.7,1,0.0,0.0185,0.0168,0.057,0.0751,0.0401,0.0003,0.0,0.0,0.157,0.2401,0.2339,0.24,0.009,0.2617,0.2562,0.0196,0.044,0.0325,0.4625,0.3597,0.004,0.0019,0.0004,0.0026,0.1318,0.0002,0.0099,0.0215,0.0602,0.0,0.0,0.0102,0.0011,0.0102,0.0081,0.0579,0.0671,0.0055,0.0014,0.0082,0.1058,0.0009,0.0169,0.3276,0.3373,0.0007,0.0004,0.0158,0.0344,0.0,0.0
1045,34.86,1,0.0,0.0244,0.0307,0.0529,0.0613,0.026,0.0004,0.0,0.0,0.1133,0.1904,0.1984,0.2012,0.0121,0.2384,0.234,0.0176,0.0531,0.0389,0.4459,0.368,0.0068,0.003,0.0005,0.0009,0.116,0.0004,0.0064,0.0033,0.0195,0.0,0.0,0.0117,0.0005,0.0285,0.0246,0.0227,0.0401,0.008,0.0016,0.0092,0.0813,0.0012,0.0135,0.5617,0.6042,0.0027,0.0011,0.0736,0.1521,0.0,0.0
